Family,Event_Type,Definition,Basin_Name,Mean_Abs_Delta_CC_mean,Mean_Abs_Delta_CC_std,Mean_Abs_Delta_CC_min,Mean_Abs_Delta_CC_max,Mean_Abs_Delta_HA_mean,Mean_Abs_Delta_HA_std,Mean_Abs_Delta_HA_min,Mean_Abs_Delta_HA_max,DIndex_mean,DIndex_std,DIndex_min,DIndex_max,Model_Count,Pooled_DIndex,Climate_Dominant_Model_Count,Human_Dominant_Model_Count
Event_Definition,Drought,T08_D20,PSE,0.1784892562567481,0.0401076760054851,0.13247246531999193,0.26192638120173445,0.09932413259518402,0.06638211534768279,0.011299824867768787,0.17388590602336151,0.6746737264155682,0.16593951209761384,0.5107598464223961,0.9387646653687645,7,0.6424789568075087,7,0
Event_Definition,Drought,T08_D20,SWRB,1.3046817375697675,2.4452318226714453,0.28735032164747265,6.845576024296666,0.07457783123868579,0.05361433865130037,0.022036706749547965,0.15136284966073266,0.8715426050926928,0.10628803325611093,0.6953886928784582,0.9799459180749405,7,0.9459290818601217,7,0
Event_Definition,Drought,T08_D20,YHH,0.5310278580785776,0.4050719855705742,0.20233230899075613,1.3825124280808416,0.5500942508231502,0.45769175926765054,0.036056839531915394,1.3834083535661181,0.5400996834489761,0.16189611960749206,0.38661613017537866,0.8487479830547477,7,0.4911821280003507,3,4
Event_Definition,Drought,T08_D20,YZR,0.23295071839158651,0.10149165730157297,0.15598670876751103,0.45445806569435604,0.0982930003233693,0.05393672643061166,0.018441251457647957,0.1627328818623202,0.7102710949950508,0.13775984304954556,0.48941675803254225,0.9150343504538092,7,0.7032607872394009,6,1
Event_Definition,Drought,T08_D30,CSL,1.24903671268079,1.0355849906089578,0.3915127796994078,3.357173548891772,0.5416851137838942,0.5113411143919642,0.15370839296561997,1.5002082408805315,0.6851008234059904,0.17015508600840415,0.4641739898054059,0.915283335276922,7,0.6975046007825174,6,1
Event_Definition,Drought,T08_D30,PSE,0.2292190421326838,0.06312142701072701,0.19068158319207693,0.37007487554886254,0.1156326301930043,0.07634701805562273,0.01145522245727285,0.20625114222219923,0.6931661400608532,0.15597311361287208,0.5086890492028375,0.9489683658442915,7,0.6646887938423641,7,0
Event_Definition,Drought,T08_D30,SWRB,1.5594712050233894,2.883496509274463,0.3453209368399126,8.094374588569433,0.10628453908673688,0.06806387356334452,0.03519385066979109,0.19712833913539188,0.8512647392354239,0.11779888257394883,0.6723377091627308,0.9780261576471342,7,0.9361944033736376,7,0
Event_Definition,Drought,T08_D30,YHH,0.6168446992232042,0.38869808962026475,0.3087160051171128,1.3317897291288328,0.6853764181842558,0.5151972104512531,0.04996678842790482,1.430371050855223,0.5257698074189646,0.17489578952058632,0.34872753598174916,0.864386928254313,7,0.4736866043543017,2,5
Event_Definition,Drought,T08_D30,YZR,0.3056895247477104,0.17459469667956168,0.19505127883603884,0.6954721718214586,0.11930813446324964,0.06665883676089332,0.025919623346905493,0.2033020424314266,0.7181072466947503,0.1364744917088218,0.5039832368330085,0.9069231295226691,7,0.7192734315648841,7,0
Event_Definition,Drought,T10_D10,CSL,1.3742169350855544,1.4835392875884863,0.3142602260763184,4.583232773279915,0.6752997133584158,0.8052749745549014,0.10240176830702805,2.084334058074967,0.6806789009601587,0.19152609856649033,0.42990117793635113,0.9249780649922742,7,0.6705078176012303,5,2
Event_Definition,Drought,T10_D10,PSE,0.178882929876125,0.04345655980735235,0.12596656749826374,0.2650695630223499,0.09781218599889634,0.06719911393888503,0.011612056804886467,0.1779485073389942,0.6800062360386435,0.16074038484392944,0.4938597846661512,0.93573942222772,7,0.6464983283511354,6,1
Event_Definition,Drought,T10_D10,SWRB,1.7119485695131662,3.461616207135037,0.24143207852967913,9.549160634135339,0.06444716672015503,0.04160106198348505,0.02087319687291006,0.11530145956204561,0.875041090087868,0.11252558759413828,0.7120463562039754,0.9880695419523412,7,0.9637202649130373,7,0
Event_Definition,Drought,T10_D10,YHH,0.6569547158609057,0.6928097855133221,0.19240757226510588,2.131069194079325,0.6550807210383542,0.6435779333390205,0.029770019668540253,1.9590448843094987,0.536185404416507,0.16955731035237026,0.3704349891389731,0.8660080010344556,7,0.5007141555669335,4,3
Event_Definition,Drought,T10_D10,YZR,0.22889819982219878,0.09132215837642163,0.14740842549419456,0.4092807014383424,0.10152505817318645,0.05663846351789741,0.01820268657328053,0.16281646291024138,0.6999215678269531,0.14764157399112932,0.4751663422375712,0.9158163464007019,7,0.6927423971632034,6,1
Event_Definition,Drought,T10_D20,CSL,1.4234045286653003,1.2257464319237592,0.4108216184532834,4.0040850650404085,0.6858086584111156,0.711751092187873,0.16075121348925617,1.868300241512624,0.6821756269088722,0.17915143753811277,0.46076596809613046,0.910815533935103,7,0.6748509526617761,5,2
