Grid_ID,Lon,Lat,Event_Type,FR_Natural_mean,FR_Natural_std,FR_Natural_q25,FR_Natural_q75,FR_Natural_count,FR_Historical_mean,FR_Historical_std,FR_Historical_q25,FR_Historical_q75,FR_Historical_count,FR_Factual_mean,FR_Factual_std,FR_Factual_q25,FR_Factual_q75,FR_Factual_count,Delta_Total_mean,Delta_Total_std,Delta_Total_q25,Delta_Total_q75,Delta_Total_count,Delta_HA_mean,Delta_HA_std,Delta_HA_q25,Delta_HA_q75,Delta_HA_count,Delta_CC_mean,Delta_CC_std,Delta_CC_q25,Delta_CC_q75,Delta_CC_count,Delta_Total_Sign_Agreement,Delta_HA_Sign_Agreement,Delta_CC_Sign_Agreement
4633,84.25,36.25,Flood,1.5758730253756346,0.4456076211722838,1.2193009588617383,1.8584229390681004,4,1.4761680335601761,0.4456793028621806,1.1886792452830188,1.7741935483870968,5,1.3880633188046463,0.3698430005738012,1.1538461538461535,1.4705882352941178,5,-0.0907938768698267,0.38547252986665637,-0.21687725111061684,0.16909521191352656,4,0.0,0.0,0.0,0.0,4,-0.0907938768698267,0.38547252986665637,-0.21687725111061684,0.16909521191352656,4,0.5,,0.5
4634,84.75,36.25,Flood,1.634880538167574,0.5703357849180192,1.1836204539239814,2.0009852216748767,4,1.5133133727368944,0.47139579297682604,1.1984732824427482,1.896551724137931,5,1.4758236986615967,0.45135925481359296,1.1791044776119404,1.896551724137931,5,-0.05469945498656331,0.16037607102285317,-0.08884122583019405,0.022244734287282075,4,-0.04285714285714293,0.08571428571428585,-0.04285714285714293,0.0,4,-0.011842312129420385,0.08284699953939645,-0.04598408297305112,0.022244734287282075,4,0.5,0.25,0.5
4635,85.25,36.25,Flood,1.2781850491646738,0.22695882239300447,1.1471035902945654,1.4106453392167677,4,1.3602650221158892,0.3206785448170228,1.1917808219178083,1.5945945945945943,5,1.3997647451963242,0.2826204185228034,1.336,1.5614035087719298,5,0.13505471691719745,0.45123326976393857,0.1070609432962375,0.37426916933560245,4,0.11935119742428707,0.20426196645711547,0.0,0.14637822445131393,4,0.01570351949291038,0.4452320704618381,-0.17500523779593546,0.334601750144903,4,0.75,0.5,0.5
4636,85.75,36.25,Flood,1.2752958232430813,0.29131005822471495,1.063380281690141,1.4433582518688903,4,1.2069046613111,0.2342522148831262,1.041025641025641,1.3783783783783785,5,1.2298144918605487,0.16899932468338427,1.1176470588235294,1.2222222222222223,5,-0.009649330039017023,0.43761770692357477,-0.24727982049634117,0.2217765031927839,4,-0.026921406860616615,0.05384281372123323,-0.026921406860616615,0.0,4,0.01727207682159959,0.39714392322461145,-0.22035841363572456,0.2217765031927839,4,0.5,0.25,0.5
4637,86.25,36.25,Flood,1.5482483414827541,0.42392273836260436,1.208,1.851063829787234,5,1.5247406238604309,0.3015170830418422,1.406015037593985,1.7755102040816326,5,1.5954115855089066,0.5666584835993136,1.3779527559055118,1.553191489361702,5,0.04716324402615246,0.804933249967788,-0.2978723404255319,0.2931061033827831,5,-0.023507717622323288,0.15792026590304606,-0.07555362570560131,0.0,5,0.07067096164847575,0.7175500370492123,-0.2223187147199306,0.2931061033827831,5,0.6,0.4,0.4
4638,86.75,36.25,Flood,1.6395193104213184,1.1038843865516768,1.027972027972028,1.3829787234042554,5,1.6556563859421005,1.1783189561456622,1.027972027972028,1.3673469387755102,5,1.35043987773007,0.5155100774352666,0.9854014598540146,1.7878787878787878,5,-0.28907943269124853,0.7880278778740117,-0.3102514506769827,-0.0425705681180133,5,0.01613707552078194,0.07677345172577561,-0.01563178462874526,0.0,5,-0.30521650821203045,0.8527468098160913,-0.2946196660482374,-0.03267605633802817,5,0.8,0.2,0.8
4639,87.25,36.25,Flood,1.3584264421439347,0.7365471435782805,1.0516129032258064,1.528301886792453,5,1.2114457080469225,0.47659062702906485,1.0516129032258064,1.528301886792453,5,1.087514819881441,0.4263159698859772,0.9215686274509804,1.392156862745098,5,-0.2709116222624937,0.5479568501765958,-0.1300442757748259,0.005031446540880502,5,-0.14698073409701204,0.37516522856521667,0.0,0.0,5,-0.12393088816548166,0.17791960695700168,-0.1300442757748259,0.005031446540880502,5,0.6,0.2,0.6
4640,87.75,36.25,Flood,1.3921415033070814,0.39726745534685953,1.085561497326203,1.6511627906976745,5,1.4131244419370792,0.41539270241788256,1.1164021164021165,1.6511627906976745,5,1.3152624454139539,0.364909825686225,1.0275862068965518,1.5945945945945943,5,-0.07687905789312785,0.14501810131047793,-0.11000959385992948,-0.026508875739645,5,0.020982938629997516,0.03254494456580704,0.0,0.0308406190759134,5,-0.09786199652312537,0.1727725016944922,-0.11000959385992948,-0.026508875739645,5,0.8,0.4,0.8
4641,88.25,36.25,Flood,1.0669341682782765,0.2798437756772837,0.9419889502762431,1.2686567164179103,6,1.0680460619640706,0.28220970427210434,0.9269513562912807,1.2686567164179103,6,1.182459979071478,0.26847608607749157,1.0211686240394375,1.3543859649122807,6,0.11552581079320162,0.14247185949126376,0.013141240413967692,0.19501886598070928,6,0.0011118936857942112,0.03429368895907709,0.0,0.021829521829521914,6,0.1144139171074074,0.12964895588371037,0.020424118356921372,0.19501886598070928,6,1.0,0.3333333333333333,0.8333333333333334
4642,88.75,36.25,Flood,2.7241687313978713,2.791326142857774,1.0134228187919463,3.4203697120511913,6,2.7311302655958536,2.7866091405322972,1.0327776575016236,3.424360400444939,6,1.2104125919297364,0.3126343902148659,0.8987341772151899,1.4489795918367347,5,-1.784363081623998,2.8151200891285866,-2.5355470412941683,-0.10126582278481011,5,0.005161290322580658,0.01154099601290217,0.0,0.0,5,-1.789524371946578,2.8112838573895895,-2.5355470412941683,-0.1270722743977134,5,0.8,0.2,0.8
