Family,Event_Type,Definition,Model,Basin_Name,Mean_Abs_Delta_CC,Mean_Abs_Delta_HA,DIndex,Valid_Grid_Count
Event_Definition,Drought,T08_D10,watergap2-2e,PSE,0.12542737143834173,0.11875556663589376,0.5136614885033852,271
Event_Definition,Drought,T08_D10,watergap2-2e,SWRB,0.25446519727492173,0.03645036392364211,0.8747046607838108,314
Event_Definition,Drought,T08_D10,watergap2-2e,YHH,0.7559706063357485,0.6355552524177557,0.5432673791724784,575
Event_Definition,Drought,T08_D10,watergap2-2e,YZR,0.1380222152057166,0.0792411560328723,0.6352760450087409,675
Event_Definition,Drought,T08_D10,web-dhm-sg,CSL,0.3056096025949005,0.13336029615865974,0.6961971731152143,647
Event_Definition,Drought,T08_D10,web-dhm-sg,PSE,0.12810717961398863,0.035984059141100894,0.7807070053581103,239
Event_Definition,Drought,T08_D10,web-dhm-sg,SWRB,0.2159577920796546,0.07489267403951826,0.742504541805232,133
Event_Definition,Drought,T08_D10,web-dhm-sg,YHH,0.20089041812474132,0.11840786248092179,0.6291622295731782,292
Event_Definition,Drought,T08_D10,web-dhm-sg,YZR,0.14074032956565924,0.05647626933030041,0.713633286211907,532
Event_Definition,Drought,T08_D20,h08,CSL,3.5937404959972796,1.5509576569390329,0.6985328175077034,1987
Event_Definition,Drought,T08_D20,h08,PSE,0.17175445146745147,0.15594505174931245,0.5241217938430648,271
Event_Definition,Drought,T08_D20,h08,SWRB,0.5762331334414902,0.030030081665591884,0.9504669244029794,314
Event_Definition,Drought,T08_D20,h08,YHH,1.3825124280808416,1.3834083535661181,0.49983804209230764,576
Event_Definition,Drought,T08_D20,h08,YZR,0.2447800659994536,0.11724839055812855,0.6761348771502449,675
Event_Definition,Drought,T08_D20,hydropy,CSL,0.8050207743807997,0.8286950185100498,0.49275447901273,1985
Event_Definition,Drought,T08_D20,hydropy,PSE,0.18244494693966942,0.04877265542528814,0.7890616677691148,271
Event_Definition,Drought,T08_D20,hydropy,SWRB,0.42347996304587754,0.022036706749547965,0.9505367402758086,312
Event_Definition,Drought,T08_D20,hydropy,YHH,0.3971091405116244,0.3534450104965484,0.5290879278706437,576
Event_Definition,Drought,T08_D20,hydropy,YZR,0.20918837050837685,0.043865829807735526,0.826654409399493,672
Event_Definition,Drought,T08_D20,jules-w2,CSL,1.3473464764768535,0.0823273479303118,0.9424152932474301,1475
Event_Definition,Drought,T08_D20,jules-w2,PSE,0.17323129488224656,0.011299824867768787,0.9387646653687645,271
Event_Definition,Drought,T08_D20,jules-w2,SWRB,0.34739580968732525,0.032595819638177086,0.9142196376903466,314
Event_Definition,Drought,T08_D20,jules-w2,YHH,0.20233230899075613,0.036056839531915394,0.8487479830547477,568
Event_Definition,Drought,T08_D20,jules-w2,YZR,0.19860236035658946,0.018441251457647957,0.9150343504538092,675
Event_Definition,Drought,T08_D20,lpjml5-7-10-fire,CSL,0.29763050992892653,0.3452121933468205,0.46299119273235034,1208
Event_Definition,Drought,T08_D20,lpjml5-7-10-fire,PSE,0.13247246531999193,0.10303570352897347,0.5624962648533365,271
Event_Definition,Drought,T08_D20,lpjml5-7-10-fire,SWRB,0.34554204560088,0.15136284966073266,0.6953886928784582,176
Event_Definition,Drought,T08_D20,lpjml5-7-10-fire,YHH,0.23460568778969335,0.3722124697539932,0.38661613017537866,543
Event_Definition,Drought,T08_D20,lpjml5-7-10-fire,YZR,0.15598670876751103,0.1627328818623202,0.48941675803254225,589
Event_Definition,Drought,T08_D20,miroc-integ-land,CSL,0.9262177515323434,0.11815933885896938,0.8868614220418252,1987
Event_Definition,Drought,T08_D20,miroc-integ-land,PSE,0.26192638120173445,0.17388590602336151,0.6010073347621109,271
Event_Definition,Drought,T08_D20,miroc-integ-land,SWRB,6.845576024296666,0.14009114164703335,0.9799459180749405,314
Event_Definition,Drought,T08_D20,miroc-integ-land,YHH,0.5430957335273995,0.7840423319149277,0.40922323582542175,576
Event_Definition,Drought,T08_D20,miroc-integ-land,YZR,0.45445806569435604,0.1562135632028128,0.7441938419753938,675
Event_Definition,Drought,T08_D20,watergap2-2e,CSL,0.5082798472306057,0.25953063023573547,0.6619860787884173,1946
Event_Definition,Drought,T08_D20,watergap2-2e,PSE,0.16890233056801723,0.16178601886095437,0.5107598464223961,271
Event_Definition,Drought,T08_D20,watergap2-2e,SWRB,0.28735032164747265,0.05643713606578757,0.8358371290180702,314
Event_Definition,Drought,T08_D20,watergap2-2e,YHH,0.6202360802428322,0.7411340192056807,0.45559696110123765,575
Event_Definition,Drought,T08_D20,watergap2-2e,YZR,0.17666869073202318,0.10538228082533246,0.6263715021314764,675
Event_Definition,Drought,T08_D20,web-dhm-sg,CSL,0.45572556169875766,0.18499820301084277,0.7112668310427182,647
Event_Definition,Drought,T08_D20,web-dhm-sg,PSE,0.15869292341812563,0.04054376771062943,0.7965045118901902,239
Event_Definition,Drought,T08_D20,web-dhm-sg,SWRB,0.3071948652686607,0.08949108324393004,0.7744031933082459,133
Event_Definition,Drought,T08_D20,web-dhm-sg,YHH,0.3373036274068955,0.18036073129286842,0.6515875040230954,292
Event_Definition,Drought,T08_D20,web-dhm-sg,YZR,0.19097076668279553,0.08416680454960761,0.6940919258223966,532
Event_Definition,Drought,T08_D30,h08,CSL,3.357173548891772,1.5002082408805315,0.6911487904781609,1987
Event_Definition,Drought,T08_D30,h08,PSE,0.22026814534272443,0.17887103296889564,0.5518579916771649,271
Event_Definition,Drought,T08_D30,h08,SWRB,0.6458352843299681,0.051159065849516995,0.9266004583303395,314
Event_Definition,Drought,T08_D30,h08,YHH,1.3317897291288328,1.430371050855223,0.48215503557201345,576
Event_Definition,Drought,T08_D30,h08,YZR,0.2777851263156121,0.1391425991659167,0.666266859549303,675
Event_Definition,Drought,T08_D30,hydropy,CSL,0.9887418311375062,0.9883673141686279,0.5000947132761404,1985
Event_Definition,Drought,T08_D30,hydropy,PSE,0.20073932112497492,0.060839756311928055,0.7674135221055531,271
Event_Definition,Drought,T08_D30,hydropy,SWRB,0.5653247304635344,0.03519385066979109,0.9413942352901525,312
Event_Definition,Drought,T08_D30,hydropy,YHH,0.4775152027079194,0.5063902100204415,0.485326329676116,576
Event_Definition,Drought,T08_D30,hydropy,YZR,0.26017364172021823,0.05364706557816715,0.829051862001067,672
Event_Definition,Drought,T08_D30,jules-w2,CSL,1.6606736234660022,0.15370839296561997,0.915283335276922,1475
Event_Definition,Drought,T08_D30,jules-w2,PSE,0.21301774704083293,0.01145522245727285,0.9489683658442915,271
Event_Definition,Drought,T08_D30,jules-w2,SWRB,0.46123250517469877,0.04283487321954487,0.9150215327244552,314
Event_Definition,Drought,T08_D30,jules-w2,YHH,0.3184843334639929,0.04996678842790482,0.864386928254313,568
Event_Definition,Drought,T08_D30,jules-w2,YZR,0.25255582618186084,0.025919623346905493,0.9069231295226691,675
Event_Definition,Drought,T08_D30,lpjml5-7-10-fire,CSL,0.3915127796994078,0.4519484833143607,0.4641739898054059,1208
Event_Definition,Drought,T08_D30,lpjml5-7-10-fire,PSE,0.1938870684020371,0.11708097047683207,0.6234951640080336,271
Event_Definition,Drought,T08_D30,lpjml5-7-10-fire,SWRB,0.40449212390804723,0.19712833913539188,0.6723377091627308,176
Event_Definition,Drought,T08_D30,lpjml5-7-10-fire,YHH,0.3087160051171128,0.45004326964192054,0.4068694978590605,543
Event_Definition,Drought,T08_D30,lpjml5-7-10-fire,YZR,0.19505127883603884,0.19196809915305055,0.5039832368330085,589
Event_Definition,Drought,T08_D30,miroc-integ-land,CSL,1.273357269300367,0.1774001436229205,0.8777189473287214,1987
Event_Definition,Drought,T08_D30,miroc-integ-land,PSE,0.37007487554886254,0.20625114222219923,0.6421276571551037,271
Event_Definition,Drought,T08_D30,miroc-integ-land,SWRB,8.094374588569433,0.1818606892704818,0.9780261576471342,314
Event_Definition,Drought,T08_D30,miroc-integ-land,YHH,0.9796814955839461,1.2021953059936303,0.44900862178634493,576
Event_Definition,Drought,T08_D30,miroc-integ-land,YZR,0.6954721718214586,0.2033020424314266,0.7738007619628658,675
Event_Definition,Drought,T08_D30,watergap2-2e,CSL,0.5432703410765318,0.2780208726507656,0.6614832010816081,1946
Event_Definition,Drought,T08_D30,watergap2-2e,PSE,0.19068158319207693,0.1841674203217445,0.5086890492028375,271
Event_Definition,Drought,T08_D30,watergap2-2e,SWRB,0.3453209368399126,0.09104630184986189,0.7913539473695704,314
Event_Definition,Drought,T08_D30,watergap2-2e,YHH,0.5020762354535795,0.9376616218971974,0.34872753598174916,575
Event_Definition,Drought,T08_D30,watergap2-2e,YZR,0.2028137203250879,0.12992402111134635,0.6095302548173158,675
Event_Definition,Drought,T08_D30,web-dhm-sg,CSL,0.5285275951939434,0.24214234888443292,0.6858027865949742,647
Event_Definition,Drought,T08_D30,web-dhm-sg,PSE,0.21586455427727758,0.05076286659215775,0.8096112304329877,239
Event_Definition,Drought,T08_D30,web-dhm-sg,SWRB,0.39971826587813253,0.1447686536125696,0.7341191341235852,133
Event_Definition,Drought,T08_D30,web-dhm-sg,YHH,0.39964989310704624,0.2210066804534726,0.6439147028031554,292
Event_Definition,Drought,T08_D30,web-dhm-sg,YZR,0.25597490803369616,0.09125349045593471,0.7371946221770228,532
Event_Definition,Flood,T08_G10,h08,CSL,1.6464173354454779,0.2513601555869756,0.8675502492917505,1987
Event_Definition,Flood,T08_G10,h08,PSE,0.09625330710689212,0.049730038465263256,0.6593444391183436,271
Event_Definition,Flood,T08_G10,h08,SWRB,0.5827484400087865,0.015954981378414446,0.9733507763469155,314
Event_Definition,Flood,T08_G10,h08,YHH,0.2821115298012745,0.15142920941037535,0.650715156121812,576
Event_Definition,Flood,T08_G10,h08,YZR,0.37393677458588953,0.05606634578538582,0.8696140955047564,675
Event_Definition,Flood,T08_G10,hydropy,CSL,0.3360786983141887,0.06881307827829371,0.830045749860825,1985
Event_Definition,Flood,T08_G10,hydropy,PSE,0.08452995008790673,0.01522608989415711,0.8473667369224483,271
Event_Definition,Flood,T08_G10,hydropy,SWRB,0.34960968852477503,0.006727256884713169,0.9811210794407454,312
Event_Definition,Flood,T08_G10,hydropy,YHH,0.10189697384817814,0.06609782775115403,0.6065483745812716,576
Event_Definition,Flood,T08_G10,hydropy,YZR,0.15305146985134305,0.01456061519275775,0.9131290850004838,672
Event_Definition,Flood,T08_G10,jules-w2,CSL,0.3007528798623946,0.02835248021040569,0.913849837619983,1475
Event_Definition,Flood,T08_G10,jules-w2,PSE,0.09407208859396082,0.006699766849007913,0.933515495774516,271
Event_Definition,Flood,T08_G10,jules-w2,SWRB,0.47129876398765447,0.03849439869319646,0.9244901628519969,314
Event_Definition,Flood,T08_G10,jules-w2,YHH,0.09808117037189912,0.014743746565270993,0.8693218930222525,568
Event_Definition,Flood,T08_G10,jules-w2,YZR,0.14011272337315903,0.013616208007372975,0.9114271602287524,675
Event_Definition,Flood,T08_G10,lpjml5-7-10-fire,CSL,0.22727143492211196,0.17902428118424416,0.5593744307720416,1208
Event_Definition,Flood,T08_G10,lpjml5-7-10-fire,PSE,0.08404680314256024,0.04170658333223223,0.6683462409929422,271
Event_Definition,Flood,T08_G10,lpjml5-7-10-fire,SWRB,0.3434871239894967,0.11020832354946096,0.7570874379558379,176
Event_Definition,Flood,T08_G10,lpjml5-7-10-fire,YHH,0.09538525027785169,0.15307382606815276,0.38390728839794147,543
Event_Definition,Flood,T08_G10,lpjml5-7-10-fire,YZR,0.10916255507289371,0.1007466872167197,0.5200464442736699,589
Event_Definition,Flood,T08_G10,miroc-integ-land,CSL,0.32701306340078085,0.2486361134710786,0.5680770103377991,1987
Event_Definition,Flood,T08_G10,miroc-integ-land,PSE,0.1380468639408513,0.11445071329021622,0.5467254991303175,271
Event_Definition,Flood,T08_G10,miroc-integ-land,SWRB,0.986618841231434,0.11777373155540401,0.893358816006692,314
Event_Definition,Flood,T08_G10,miroc-integ-land,YHH,0.28780489615609917,0.30466333396657713,0.4857727073340395,576
Event_Definition,Flood,T08_G10,miroc-integ-land,YZR,0.22256632525421532,0.08011360328324449,0.7353190755979394,675
Event_Definition,Flood,T08_G10,watergap2-2e,CSL,0.6285530533549533,0.22681704943073216,0.7348316843293252,1946
Event_Definition,Flood,T08_G10,watergap2-2e,PSE,0.07353239850031489,0.03705034197962142,0.6649536643890311,271
Event_Definition,Flood,T08_G10,watergap2-2e,SWRB,0.41532742180740945,0.02931299732045393,0.9340748252757819,314
Event_Definition,Flood,T08_G10,watergap2-2e,YHH,0.45330250718425713,0.1645674566417166,0.7336535739289184,575
Event_Definition,Flood,T08_G10,watergap2-2e,YZR,0.22461380490708932,0.03774088518072942,0.8561455670257074,675
Event_Definition,Flood,T08_G10,web-dhm-sg,CSL,0.20231767450182978,0.09579481271272451,0.6786621935639344,647
Event_Definition,Flood,T08_G10,web-dhm-sg,PSE,0.0877680162309627,0.01887880128223961,0.8229782967513071,239
Event_Definition,Flood,T08_G10,web-dhm-sg,SWRB,0.1939480019755797,0.05899085174441013,0.766778211900515,133
Event_Definition,Flood,T08_G10,web-dhm-sg,YHH,0.13274003333650686,0.07050411516225713,0.6531062976079437,292
Event_Definition,Flood,T08_G10,web-dhm-sg,YZR,0.09409988517343895,0.0392829021229191,0.7054874701663121,532
Event_Definition,Flood,T08_G20,h08,CSL,1.3066742964005909,0.2285870603140005,0.8511086993010953,1987
Event_Definition,Flood,T08_G20,h08,PSE,0.08842533931834178,0.04816959740842209,0.6473544440027261,271
Event_Definition,Flood,T08_G20,h08,SWRB,0.44799364541636527,0.0170759259623674,0.9632830720106142,314
Event_Definition,Flood,T08_G20,h08,YHH,0.24222968454830907,0.14306663423260982,0.6286841393001782,576
Event_Definition,Flood,T08_G20,h08,YZR,0.31403027732924893,0.05500761931919429,0.8509431692008688,675
Event_Definition,Flood,T08_G20,hydropy,CSL,0.27378816462739597,0.06066686394940546,0.818609801719652,1985
Event_Definition,Flood,T08_G20,hydropy,PSE,0.0697866689464285,0.013040733687845842,0.842555322597433,271
Event_Definition,Flood,T08_G20,hydropy,SWRB,0.24866540847548957,0.007479922826679697,0.9707981293718925,312
Event_Definition,Flood,T08_G20,hydropy,YHH,0.0922812833793017,0.06084611420373975,0.6026438432042005,576
Event_Definition,Flood,T08_G20,hydropy,YZR,0.11447716465387553,0.01557702089567485,0.8802266852861875,672
Event_Definition,Flood,T08_G20,jules-w2,CSL,0.2327795382978572,0.029709797124057684,0.886815222125869,1475
Event_Definition,Flood,T08_G20,jules-w2,PSE,0.07534589532467796,0.005840840128529246,0.9280567189218284,271
Event_Definition,Flood,T08_G20,jules-w2,SWRB,0.34947176329846974,0.034071943052261154,0.911165422641288,314
Event_Definition,Flood,T08_G20,jules-w2,YHH,0.08273025119391499,0.015801309155119868,0.8396320011664705,568
Event_Definition,Flood,T08_G20,jules-w2,YZR,0.11426412975992122,0.014205139367454689,0.8894277249030625,675
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,CSL,0.19980632341593046,0.14727940939650727,0.5756685006810814,1208
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,PSE,0.06904409282984246,0.03865790258436382,0.6410660504878195,271
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,SWRB,0.2621121060094622,0.0863164495976117,0.7522693010989847,176
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,YHH,0.09411479652486472,0.1283902739976211,0.42297821035657573,543
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,YZR,0.09747023502692999,0.08232277467500926,0.5421247199127268,589
Event_Definition,Flood,T08_G20,miroc-integ-land,CSL,0.24452344255140143,0.15380272879126006,0.6138774204245026,1987
Event_Definition,Flood,T08_G20,miroc-integ-land,PSE,0.1231791805730879,0.10033703922622131,0.5510972791311881,271
Event_Definition,Flood,T08_G20,miroc-integ-land,SWRB,0.7752719959101552,0.09470404345788273,0.8911417795751283,314
Event_Definition,Flood,T08_G20,miroc-integ-land,YHH,0.20044618861465976,0.21366471068826476,0.4840398766419142,576
Event_Definition,Flood,T08_G20,miroc-integ-land,YZR,0.16774539184615017,0.06690369885903337,0.7148776555750982,675
Event_Definition,Flood,T08_G20,watergap2-2e,CSL,0.4650841210604015,0.17503285526340479,0.726561141576624,1946
Event_Definition,Flood,T08_G20,watergap2-2e,PSE,0.06648352425618588,0.03248491085059997,0.6717649337836946,271
Event_Definition,Flood,T08_G20,watergap2-2e,SWRB,0.2588006897685679,0.02389690036042383,0.9154683265976199,314
Event_Definition,Flood,T08_G20,watergap2-2e,YHH,0.3477079477299051,0.1373292607934508,0.7168686064074649,575
Event_Definition,Flood,T08_G20,watergap2-2e,YZR,0.15376981648101457,0.03200004134241615,0.827743630116618,675
Event_Definition,Flood,T08_G20,web-dhm-sg,CSL,0.17932251398343238,0.08653493489849158,0.6745062616736212,647
Event_Definition,Flood,T08_G20,web-dhm-sg,PSE,0.08080065099691192,0.018717128229725107,0.8119217653852624,239
Event_Definition,Flood,T08_G20,web-dhm-sg,SWRB,0.16563357165489917,0.054839611044248324,0.7512640296072599,133
Event_Definition,Flood,T08_G20,web-dhm-sg,YHH,0.10949071095286189,0.06765463934203392,0.6180840240547748,292
Event_Definition,Flood,T08_G20,web-dhm-sg,YZR,0.08713216730774832,0.0372291170448751,0.7006374030416667,532
Event_Definition,Flood,T08_G30,h08,CSL,1.0132026540667904,0.18699441251774035,0.8441969092210158,1987
Event_Definition,Flood,T08_G30,h08,PSE,0.07521308140288496,0.03911678600204523,0.657860304661226,271
Event_Definition,Flood,T08_G30,h08,SWRB,0.3297779732737308,0.010866999213919194,0.968098753565743,314
Event_Definition,Flood,T08_G30,h08,YHH,0.20228282225636623,0.13560949370179673,0.5986606167197138,576
Event_Definition,Flood,T08_G30,h08,YZR,0.2342806142142937,0.050432323934314766,0.8228660619982393,675
Event_Definition,Flood,T08_G30,hydropy,CSL,0.22901055943274365,0.05007596156625863,0.8205719094314926,1985
Event_Definition,Flood,T08_G30,hydropy,PSE,0.059659603518325006,0.011607425914704915,0.837127687135992,271
Event_Definition,Flood,T08_G30,hydropy,SWRB,0.17196624797239815,0.0052510407481177355,0.9703694781359679,312
Event_Definition,Flood,T08_G30,hydropy,YHH,0.090297055142431,0.056744287932156065,0.6140929704146378,576
Event_Definition,Flood,T08_G30,hydropy,YZR,0.08768850185695672,0.013942206718228246,0.8628150200496338,672
Event_Definition,Flood,T08_G30,jules-w2,CSL,0.19232112936160872,0.02783023885085497,0.8735858919396015,1475
Event_Definition,Flood,T08_G30,jules-w2,PSE,0.06377388090208763,0.004784801582978462,0.9302086707395417,271
Event_Definition,Flood,T08_G30,jules-w2,SWRB,0.2694988179492692,0.028290603633337484,0.9049979563310657,314
Event_Definition,Flood,T08_G30,jules-w2,YHH,0.07053205313832897,0.015240422137126043,0.8223157010663152,568
Event_Definition,Flood,T08_G30,jules-w2,YZR,0.09620041206749308,0.013294631926151372,0.8785823408872911,675
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,CSL,0.17429073983191054,0.12095633295927291,0.5903216522494686,1208
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,PSE,0.06639499539768341,0.03742154219274095,0.6395416080973927,271
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,SWRB,0.20384064866236962,0.06700726439412479,0.7526018803765042,176
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,YHH,0.08959613284694867,0.10168184758861964,0.46840798215730317,543
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,YZR,0.08884252043093131,0.0700235206473571,0.5592291456872784,589
Event_Definition,Flood,T08_G30,miroc-integ-land,CSL,0.1710515320552484,0.09954509937507314,0.6321273518857313,1987
Event_Definition,Flood,T08_G30,miroc-integ-land,PSE,0.11512117163754798,0.10020709567273917,0.5346310220926955,271
Event_Definition,Flood,T08_G30,miroc-integ-land,SWRB,0.6469089001310712,0.08906097302920539,0.8789882897695596,314
Event_Definition,Flood,T08_G30,miroc-integ-land,YHH,0.15044397953752348,0.18336327564577093,0.45069116144559024,576
Event_Definition,Flood,T08_G30,miroc-integ-land,YZR,0.14294624451281426,0.05705641696760037,0.7147217114748864,675
Event_Definition,Flood,T08_G30,watergap2-2e,CSL,0.3521715710050373,0.127673069654076,0.733928320052289,1946
Event_Definition,Flood,T08_G30,watergap2-2e,PSE,0.05701824542073165,0.02864656590821881,0.6655970466307711,271
Event_Definition,Flood,T08_G30,watergap2-2e,SWRB,0.16489211193712966,0.013457280184207557,0.9245454104208435,314
Event_Definition,Flood,T08_G30,watergap2-2e,YHH,0.18637528572879955,0.09758909307760795,0.6563333278356746,575
Event_Definition,Flood,T08_G30,watergap2-2e,YZR,0.09810587892975607,0.028066082683702462,0.7775568967558264,675
Event_Definition,Flood,T08_G30,web-dhm-sg,CSL,0.16129546001015005,0.08189838485335602,0.6632382497208268,647
Event_Definition,Flood,T08_G30,web-dhm-sg,PSE,0.07462542041675745,0.0185843778471161,0.8006177655861415,239
Event_Definition,Flood,T08_G30,web-dhm-sg,SWRB,0.14043254826324073,0.05891329664967156,0.7044668943292555,133
Event_Definition,Flood,T08_G30,web-dhm-sg,YHH,0.10081337375157284,0.0647879134233718,0.6087716796855056,292
Event_Definition,Flood,T08_G30,web-dhm-sg,YZR,0.07905253824331925,0.03488967859069472,0.6937949817009399,532
Event_Definition,Drought,T10_D10,h08,CSL,4.583232773279915,2.084334058074967,0.687392101077535,1987
Event_Definition,Drought,T10_D10,h08,PSE,0.19615675053371534,0.14479701205434797,0.5753177470304377,271
Event_Definition,Drought,T10_D10,h08,SWRB,0.8306085369552842,0.02751156082954175,0.967939731395919,314
Event_Definition,Drought,T10_D10,h08,YHH,2.131069194079325,1.9590448843094987,0.5210292801707856,576
Event_Definition,Drought,T10_D10,h08,YZR,0.26051411303161165,0.13797341136262067,0.6537572623575523,675
Event_Definition,Drought,T10_D10,hydropy,CSL,1.1804880615980664,1.5654640831826188,0.42990117793635113,1985
Event_Definition,Drought,T10_D10,hydropy,PSE,0.1742925337060923,0.048000215453889356,0.7840675611990199,271
Event_Definition,Drought,T10_D10,hydropy,SWRB,0.4042721612175129,0.02087319687291006,0.9509033875692214,312
Event_Definition,Drought,T10_D10,hydropy,YHH,0.44782072643595916,0.5340478815922354,0.4560902780416623,576
Event_Definition,Drought,T10_D10,hydropy,YZR,0.2562354826463748,0.05148782199645938,0.8326814341987524,672
Event_Definition,Drought,T10_D10,jules-w2,CSL,1.5498947333996576,0.12570687496129632,0.9249780649922742,1475
Event_Definition,Drought,T10_D10,jules-w2,PSE,0.16909059492096762,0.011612056804886467,0.93573942222772,271
Event_Definition,Drought,T10_D10,jules-w2,SWRB,0.38494308972292474,0.029457887271338967,0.9289145322846409,314
Event_Definition,Drought,T10_D10,jules-w2,YHH,0.19240757226510588,0.029770019668540253,0.8660080010344556,568
Event_Definition,Drought,T10_D10,jules-w2,YZR,0.19802321709113696,0.01820268657328053,0.9158163464007019,675
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,CSL,0.3142602260763184,0.3481312263783021,0.47443279183595427,1208
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,PSE,0.12596656749826374,0.0944855604390966,0.5714010051835657,271
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,SWRB,0.31415601420671196,0.10945246327556077,0.7416188081832211,176
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,YHH,0.21308529065977394,0.3621446333683595,0.3704349891389731,543
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,YZR,0.14740842549419456,0.16281646291024138,0.4751663422375712,589
Event_Definition,Drought,T10_D10,miroc-integ-land,CSL,1.0155527771222619,0.10240176830702805,0.9084025654480379,1987
Event_Definition,Drought,T10_D10,miroc-integ-land,PSE,0.2650695630223499,0.1779485073389942,0.5983267517872308,271
Event_Definition,Drought,T10_D10,miroc-integ-land,SWRB,9.549160634135339,0.11530145956204561,0.9880695419523412,314
Event_Definition,Drought,T10_D10,miroc-integ-land,YHH,0.44713386337960953,0.6785909211940536,0.3971964280318737,576
Event_Definition,Drought,T10_D10,miroc-integ-land,YZR,0.4092807014383424,0.1602366525831769,0.7186448289034537,675
Event_Definition,Drought,T10_D10,watergap2-2e,CSL,0.578618288244785,0.33676838787116964,0.6321025893668238,1946
Event_Definition,Drought,T10_D10,watergap2-2e,PSE,0.16488819949107256,0.16898834727520615,0.4938597846661512,271
Event_Definition,Drought,T10_D10,watergap2-2e,SWRB,0.2590674718247111,0.05089775552914991,0.8357952730257571,314
Event_Definition,Drought,T10_D10,watergap2-2e,YHH,0.8962700891467873,0.8654392700959869,0.5087502569277523,575
Event_Definition,Drought,T10_D10,watergap2-2e,YZR,0.15837632356623724,0.11236630594403967,0.5849700280030175,675
Event_Definition,Drought,T10_D10,web-dhm-sg,CSL,0.3974716858778754,0.16429159473352817,0.7075430160641348,647
Event_Definition,Drought,T10_D10,web-dhm-sg,PSE,0.15671629996041364,0.03885360262585365,0.8013313801763795,239
Event_Definition,Drought,T10_D10,web-dhm-sg,SWRB,0.24143207852967913,0.09763584370053818,0.7120463562039754,133
Event_Definition,Drought,T10_D10,web-dhm-sg,YHH,0.27089627505977903,0.15652743703980568,0.6337885975700462,292
Event_Definition,Drought,T10_D10,web-dhm-sg,YZR,0.1724491354874938,0.0675920658424866,0.7184147326876231,532
Event_Definition,Drought,T10_D20,h08,CSL,4.0040850650404085,1.868300241512624,0.681849854193359,1987
Event_Definition,Drought,T10_D20,h08,PSE,0.23886746709618714,0.18404286117352797,0.5648182395390616,271
Event_Definition,Drought,T10_D20,h08,SWRB,0.9107689219741869,0.04382421933834556,0.9540912065656697,314
Event_Definition,Drought,T10_D20,h08,YHH,1.9756989460624712,2.015581471942376,0.49500379305598363,576
Event_Definition,Drought,T10_D20,h08,YZR,0.30352042934172985,0.17734934658716048,0.6311904896817919,675
Event_Definition,Drought,T10_D20,hydropy,CSL,1.320190903085418,1.545018323499615,0.46076596809613046,1985
Event_Definition,Drought,T10_D20,hydropy,PSE,0.19716139141857664,0.05337362829128887,0.7869614062213789,271
Event_Definition,Drought,T10_D20,hydropy,SWRB,0.5048819614068215,0.028358055033328684,0.946819341836639,312
Event_Definition,Drought,T10_D20,hydropy,YHH,0.44192307432717837,0.7593446190870586,0.3678805954326024,576
Event_Definition,Drought,T10_D20,hydropy,YZR,0.2955574803502056,0.06149185601997218,0.8277777053302815,672
Event_Definition,Drought,T10_D20,jules-w2,CSL,1.641706328525763,0.16075121348925617,0.910815533935103,1475
Event_Definition,Drought,T10_D20,jules-w2,PSE,0.21567999527875936,0.012554335853697118,0.9449936572144741,271
Event_Definition,Drought,T10_D20,jules-w2,SWRB,0.46129093171610563,0.04359603176217073,0.9136518965317937,314
Event_Definition,Drought,T10_D20,jules-w2,YHH,0.25667044508220355,0.042880338407907975,0.8568511892764803,568
Event_Definition,Drought,T10_D20,jules-w2,YZR,0.24252237071179672,0.023496502194961775,0.9116735518115007,675
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,CSL,0.4108216184532834,0.4663377751800371,0.46835457892276694,1208
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,PSE,0.18391694459118707,0.13064756422708249,0.5846716315267457,271
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,SWRB,0.39505896993833267,0.1625558626946522,0.7084800238776209,176
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,YHH,0.30157563993814285,0.4471205292336545,0.4028010992386188,543
Event_Definition,Drought,T10_D20,lpjml5-7-10-fire,YZR,0.18675021730246344,0.20049137949384707,0.4822576366988132,589
Event_Definition,Drought,T10_D20,miroc-integ-land,CSL,1.328746913112618,0.1661047987120321,0.8888820895088779,1987
Event_Definition,Drought,T10_D20,miroc-integ-land,PSE,0.38784881862689924,0.24668223950327378,0.6112369342011509,271
