Family,Event_Type,Definition,Model,Basin_Name,Mean_Abs_Delta_CC,Mean_Abs_Delta_HA,DIndex,Valid_Grid_Count
Event_Definition,Flood,T08_G20,jules-w2,PSE,0.08344216187643146,0.005061234087855675,0.9428131086642372,271
Event_Definition,Flood,T08_G20,jules-w2,SWRB,0.28665165181289604,0.01795881059307999,0.941043355992333,314
Event_Definition,Flood,T08_G20,jules-w2,YHH,0.10047113213138631,0.010568056494491874,0.9048258851197248,572
Event_Definition,Flood,T08_G20,jules-w2,YZR,0.13332655534535795,0.010177433020994754,0.9290790929447015,675
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,CSL,0.15829500407218525,0.11593102411986081,0.5772428135863458,1385
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,PSE,0.07846048198248694,0.04044150729553718,0.6598752675115107,271
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,SWRB,0.12346416189615605,0.062115277409538025,0.6652900900987248,194
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,YHH,0.10141302240777313,0.1563028458247919,0.3935070940849367,547
Event_Definition,Flood,T08_G20,lpjml5-7-10-fire,YZR,0.09946859007632589,0.09215379039767731,0.5190864962134236,594
Event_Definition,Flood,T08_G20,miroc-integ-land,CSL,0.34389041688027255,0.1422052188962254,0.7074542365124011,1987
Event_Definition,Flood,T08_G20,miroc-integ-land,PSE,0.12565944890350694,0.1503652000229124,0.45524720126355217,271
Event_Definition,Flood,T08_G20,miroc-integ-land,SWRB,0.6099925868481882,0.1133130957686545,0.8433399619387756,314
Event_Definition,Flood,T08_G20,miroc-integ-land,YHH,0.2618087438095316,0.25331327380443536,0.5082460754099067,576
Event_Definition,Flood,T08_G20,miroc-integ-land,YZR,0.20548002256018807,0.10931359469423445,0.6527451997036998,675
Event_Definition,Flood,T08_G20,watergap2-2e,CSL,0.3764753329436347,0.15451264166339568,0.7090091507670278,1952
Event_Definition,Flood,T08_G20,watergap2-2e,PSE,0.0708413978185532,0.039881274880438244,0.6398093190104007,271
Event_Definition,Flood,T08_G20,watergap2-2e,SWRB,0.251346158921199,0.026742490049152454,0.9038346579474963,314
Event_Definition,Flood,T08_G20,watergap2-2e,YHH,0.17937489435026424,0.35458814548338863,0.33593129293395557,575
Event_Definition,Flood,T08_G20,watergap2-2e,YZR,0.11886456244268934,0.03677863384037789,0.7636990583675188,675
Event_Definition,Flood,T08_G20,web-dhm-sg,CSL,0.15883463884140697,0.07573559126080633,0.6771304217598083,830
Event_Definition,Flood,T08_G20,web-dhm-sg,PSE,0.09027508611950283,0.018862645791628368,0.8271665952615923,253
Event_Definition,Flood,T08_G20,web-dhm-sg,SWRB,0.13016023898713439,0.05071550397209028,0.7196113578174869,143
Event_Definition,Flood,T08_G20,web-dhm-sg,YHH,0.11607071383513803,0.065447210639096,0.639444915268486,338
Event_Definition,Flood,T08_G20,web-dhm-sg,YZR,0.08748210879545001,0.035377073423959945,0.7120518565655007,539
Event_Definition,Flood,T08_G30,h08,CSL,0.6890628426950081,0.20267814324451766,0.7727163532458039,1987
Event_Definition,Flood,T08_G30,h08,PSE,0.09212229512196812,0.0430926611517028,0.6813025545451897,271
Event_Definition,Flood,T08_G30,h08,SWRB,0.2903128488224158,0.015211297784195606,0.9502124530805696,314
Event_Definition,Flood,T08_G30,h08,YHH,0.22873718731412074,0.17457937643875027,0.5671405736122398,576
Event_Definition,Flood,T08_G30,h08,YZR,0.18082732837349433,0.060268847902957376,0.7500215522545227,675
Event_Definition,Flood,T08_G30,hydropy,CSL,0.2915360582466897,0.04130272476084943,0.8759077160791268,1986
Event_Definition,Flood,T08_G30,hydropy,PSE,0.07059545536116718,0.018007387113085367,0.7967628733997084,271
Event_Definition,Flood,T08_G30,hydropy,SWRB,0.22742821911138075,0.005978852434909419,0.9743844417596248,312
Event_Definition,Flood,T08_G30,hydropy,YHH,0.10945097810616952,0.07421325238119211,0.5959297453605213,576
Event_Definition,Flood,T08_G30,hydropy,YZR,0.11340552964826016,0.018990908188850804,0.8565602783647732,672
Event_Definition,Flood,T08_G30,jules-w2,CSL,0.22382250737673987,0.021099751406495764,0.9138512297276756,1586
Event_Definition,Flood,T08_G30,jules-w2,PSE,0.07599538878742866,0.004202302826043005,0.9476007009491393,271
Event_Definition,Flood,T08_G30,jules-w2,SWRB,0.2549147763899116,0.017895108104170214,0.9344044731467256,314
Event_Definition,Flood,T08_G30,jules-w2,YHH,0.09168950337381951,0.011295692022044165,0.8903173220323098,572
Event_Definition,Flood,T08_G30,jules-w2,YZR,0.11510568681583357,0.010049018368631663,0.919707226717362,675
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,CSL,0.15042768742952609,0.10904523584036559,0.5797432947292854,1385
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,PSE,0.0792634019647816,0.041289205611299264,0.6575005183090578,271
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,SWRB,0.12031044185602408,0.061405970214175314,0.6620780175295702,194
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,YHH,0.09679592308572638,0.14041401514222643,0.40806015046767524,547
Event_Definition,Flood,T08_G30,lpjml5-7-10-fire,YZR,0.09488813441155992,0.08551858730535468,0.5259678437062547,594
Event_Definition,Flood,T08_G30,miroc-integ-land,CSL,0.2793388501557832,0.10504362923380671,0.7267210789611979,1987
Event_Definition,Flood,T08_G30,miroc-integ-land,PSE,0.12538690822053827,0.147614837331897,0.4592897674218544,271
Event_Definition,Flood,T08_G30,miroc-integ-land,SWRB,0.5715066055664233,0.10590014176564777,0.8436683097965445,314
Event_Definition,Flood,T08_G30,miroc-integ-land,YHH,0.21753881875278555,0.24154024172924585,0.47385916169726966,576
Event_Definition,Flood,T08_G30,miroc-integ-land,YZR,0.19762112765174267,0.10956740553667746,0.6433219547636171,675
Event_Definition,Flood,T08_G30,watergap2-2e,CSL,0.3405314418795622,0.122502616294852,0.7354349769046403,1952
Event_Definition,Flood,T08_G30,watergap2-2e,PSE,0.06077318540673574,0.031017772115783587,0.6620824866308437,271
Event_Definition,Flood,T08_G30,watergap2-2e,SWRB,0.24340740649371467,0.02373270145027032,0.911160096351961,314
Event_Definition,Flood,T08_G30,watergap2-2e,YHH,0.16435221893471622,0.18533488796471678,0.46999793727591593,575
Event_Definition,Flood,T08_G30,watergap2-2e,YZR,0.11923822504027569,0.03281922805480992,0.7841656072307933,675
Event_Definition,Flood,T08_G30,web-dhm-sg,CSL,0.1410433891253638,0.07303739602122873,0.6588325478570338,830
Event_Definition,Flood,T08_G30,web-dhm-sg,PSE,0.08370623162731562,0.016849723350155783,0.8324343560365887,253
Event_Definition,Flood,T08_G30,web-dhm-sg,SWRB,0.11689331609512957,0.043322152851788136,0.729600686272425,143
Event_Definition,Flood,T08_G30,web-dhm-sg,YHH,0.10634177349144797,0.062272616285058695,0.6306802974075986,338
Event_Definition,Flood,T08_G30,web-dhm-sg,YZR,0.08145771832644236,0.03387376719194464,0.7062921106089088,539
Event_Definition,Drought,T10_D10,h08,CSL,5.740164753635934,2.221329039286374,0.7209909224244935,1987
Event_Definition,Drought,T10_D10,h08,PSE,0.2948680475439985,0.19838894630131718,0.5977980063602879,271
Event_Definition,Drought,T10_D10,h08,SWRB,0.9301284847540275,0.07027218552257289,0.9297559591766933,314
Event_Definition,Drought,T10_D10,h08,YHH,2.313194291903433,2.5187762528996815,0.47872690250384947,576
Event_Definition,Drought,T10_D10,h08,YZR,0.44514601257406716,0.21798523287452098,0.6712788993571542,675
Event_Definition,Drought,T10_D10,hydropy,CSL,0.6081760148076639,1.502113511445319,0.2881955330023068,1986
Event_Definition,Drought,T10_D10,hydropy,PSE,0.17633255028046038,0.07011498977729698,0.7154973031548018,271
Event_Definition,Drought,T10_D10,hydropy,SWRB,0.4147956548431233,0.028777566100653323,0.9351233015387534,312
Event_Definition,Drought,T10_D10,hydropy,YHH,0.3265459138765451,0.6268036672073556,0.34252484120807203,576
Event_Definition,Drought,T10_D10,hydropy,YZR,0.21292794746259713,0.1163448990010636,0.6466611193404201,672
Event_Definition,Drought,T10_D10,jules-w2,CSL,1.4542741189684993,0.05050121259849217,0.9664393670343445,1586
Event_Definition,Drought,T10_D10,jules-w2,PSE,0.16160396873253197,0.009267596387248058,0.9457627933544618,271
Event_Definition,Drought,T10_D10,jules-w2,SWRB,0.37842763189911416,0.021506251201125526,0.9462254834863912,314
Event_Definition,Drought,T10_D10,jules-w2,YHH,0.17749774905645574,0.02202925212763147,0.8895926265773579,572
Event_Definition,Drought,T10_D10,jules-w2,YZR,0.19124218481020688,0.013869721587328136,0.9323797344048536,675
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,CSL,0.25331637477495106,0.28326328160099035,0.4720946308062621,1385
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,PSE,0.130754256797173,0.08734298362244598,0.5995227474937412,271
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,SWRB,0.2995967315967677,0.09520167461702186,0.7588600330735158,194
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,YHH,0.18881940663446947,0.3221356759350421,0.369542085157323,547
Event_Definition,Drought,T10_D10,lpjml5-7-10-fire,YZR,0.15276137281106014,0.160930100466253,0.4869796785200287,594
Event_Definition,Drought,T10_D10,miroc-integ-land,CSL,1.1059520397874663,0.11741943096620272,0.9040198061069175,1987
Event_Definition,Drought,T10_D10,miroc-integ-land,PSE,0.27924028376252746,0.25084552010726885,0.526783176844171,271
Event_Definition,Drought,T10_D10,miroc-integ-land,SWRB,9.99249451530857,0.14237445868393633,0.9859520178258556,314
Event_Definition,Drought,T10_D10,miroc-integ-land,YHH,0.4815417399631569,0.6533255524926298,0.42431546240188894,576
Event_Definition,Drought,T10_D10,miroc-integ-land,YZR,0.44559466752213023,0.1781036466768682,0.7144394290922484,675
Event_Definition,Drought,T10_D10,watergap2-2e,CSL,0.5003958683192155,0.37109966554165286,0.5741806456567592,1952
Event_Definition,Drought,T10_D10,watergap2-2e,PSE,0.15926144613355947,0.14454586362102562,0.5242186116660936,271
Event_Definition,Drought,T10_D10,watergap2-2e,SWRB,0.2605515141098064,0.05685879623176912,0.8208665743384911,314
Event_Definition,Drought,T10_D10,watergap2-2e,YHH,0.7433639978777721,0.8755147420892226,0.459184483386895,575
Event_Definition,Drought,T10_D10,watergap2-2e,YZR,0.19640422757495532,0.12293195582879658,0.6150390647295741,675
